"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","village.id","ln.exptot","ln.lands","program.male","program.female"
"709",211043,1,1,21,31,1,0,4,2,2840,3184.46337890625,2318.47998046875,5502.943359375,1,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.61322021484375,0.0198026280850172,1,1
"710",211053,1,1,21,44,1,0,5,8,12350,2357.55859375,3981.59423828125,6339.15283203125,1,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.75465774536133,0.0769610404968262,1,1
"711",211063,1,1,21,36,1,0,6,4,20170,2140.5693359375,3619.11865234375,5759.68798828125,1,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.65881252288818,0.0392207130789757,1,1
"712",211113,1,1,21,35,1,2,4,54,88848.2890625,3093.111328125,1201.78662109375,4294.89794921875,1,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.36541557312012,0.431782424449921,1,1
"713",211123,1,1,21,26,1,0,2,10,20828.2578125,5522.39794921875,1424.4150390625,6946.81298828125,0,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.84618186950684,0.0953101813793182,1,1
"714",211133,1,1,21,42,1,0,5,16,34348.35546875,3783.4619140625,1082.6904296875,4866.15234375,1,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.49026393890381,0.148420006036758,1,1
"715",211143,1,1,21,38,1,0,6,11,29151.44140625,2644.47143554688,425.745361328125,3070.216796875,0,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.02982902526855,0.104360014200211,1,1
"716",211163,1,1,21,28,1,0,3,6,16883.205078125,3642.35107421875,2393.197265625,6035.54833984375,0,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,8.70558738708496,0.0582689084112644,1,1
"717",211173,1,1,21,56,1,0,6,2,5684.125,2087.7880859375,279.695068359375,2367.48315429688,0,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,7.77000522613525,0.0198026280850172,1,1
"718",211183,1,1,21,35,1,0,4,5,15841.1162109375,1907.56530761719,429.015991210938,2336.58129882812,0,0,0.213333338499069,1,0.829999983310699,14.2103128433228,6.76681566238403,8.12017822265625,9.6158561706543,2.03004455566406,37.8941688537598,211,7.75687217712402,0.0487901642918587,1,1
"719",212014,1,2,21,58,1,0,6,14,29428.880859375,2497.85717773438,371.046875,2868.90405273438,0,0,1.51898729801178,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,7.96203374862671,0.131028264760971,1,1
"720",212015,1,2,21,62,0,0,6,1491,2036114.5,6153.29052734375,3112.73486328125,9266.025390625,0,0,2.02531623840332,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,9.13421726226807,2.76694774627686,1,1
"721",212023,1,2,21,56,1,0,6,12,22970,3447.01586914062,812.581787109375,4259.59765625,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.35716438293457,0.113328687846661,1,1
"722",212025,1,2,21,30,1,9,5,420,784487.0625,9268.9130859375,3879.8212890625,13148.734375,0,0,2.02531623840332,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,9.48415660858154,1.64865863323212,1,1
"723",212034,1,2,21,42,1,5,4,14,36398.703125,3709.568359375,806.0966796875,4515.6650390625,0,0,1.51898729801178,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.41552925109863,0.131028264760971,1,1
"724",212035,1,2,21,21,1,0,3,86,69200,3516.93969726562,706.455322265625,4223.39501953125,1,0,2.02531623840332,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.34863090515137,0.620576500892639,1,1
"725",212043,1,2,21,28,1,0,6,1,9500,3452.88037109375,657.1708984375,4110.05126953125,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.32143402099609,0.00995033048093319,1,1
"726",212044,1,2,21,52,0,0,3,24,52540.94140625,4889.70068359375,865.25048828125,5754.951171875,0,0,1.51898729801178,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.65798950195312,0.215111374855042,1,1
"727",212053,1,2,21,34,1,2,4,2,11120,4187.3056640625,1376.5390625,5563.8447265625,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.62422466278076,0.0198026280850172,1,1
"728",212063,1,2,21,31,1,0,4,1,7420,2829.88232421875,684.632568359375,3514.51489257812,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.16494083404541,0.00995033048093319,1,1
"729",212073,1,2,21,28,1,0,4,4,18825,2914.46752929688,654.689208984375,3569.15673828125,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.18036460876465,0.0392207130789757,1,1
"730",212083,1,2,21,48,1,0,3,2,22472,1781.02587890625,650.0654296875,2431.09130859375,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,7.79650688171387,0.0198026280850172,1,1
"731",212093,1,2,21,20,1,0,2,1,4550,4062.79614257812,1765.12377929688,5827.919921875,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.67058658599854,0.00995033048093319,1,1
"732",212103,1,2,21,40,1,0,6,2,3300,3631.0732421875,822.16796875,4453.2412109375,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.40161228179932,0.0198026280850172,1,1
"733",212123,1,2,21,54,1,0,2,8,16750,6075.2470703125,823.85986328125,6899.10693359375,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.83929252624512,0.0769610404968262,1,1
"734",212173,1,2,21,40,1,0,7,16,28454.4609375,3688.49438476562,646.424560546875,4334.9189453125,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.37468910217285,0.148420006036758,1,1
"735",212183,1,2,21,45,1,0,2,4,8695.3583984375,4497.2255859375,816.7548828125,5313.98046875,0,1,0.52742612361908,0,0.850000023841858,12.4058284759521,5.41345262527466,12.1802682876587,8.39479541778564,2.03004455566406,43.3076210021973,212,8.57828426361084,0.0392207130789757,1,1
"736",213014,1,3,21,33,1,0,4,4,9545,4903.234375,4905.94140625,9809.17578125,0,1,1.81818187236786,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,9.19117546081543,0.0392207130789757,0,1
"737",213015,1,3,21,37,1,12,4,1449,1241379.125,9857.896484375,3288.6728515625,13146.5693359375,0,0,1.5151515007019,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,9.48399257659912,2.74019455909729,0,1
"738",213023,1,3,21,56,1,4,3,32,32190,8701.22265625,39279.78515625,47981.0078125,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,10.7785816192627,0.277631729841232,0,1
"739",213033,1,3,21,47,1,0,4,14,54605,5740.96630859375,2186.01953125,7926.98583984375,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.97815418243408,0.131028264760971,0,1
"740",213045,1,3,21,55,1,3,8,282,398836.15625,3747.46240234375,2123.595703125,5871.05810546875,0,0,1.5151515007019,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.67796039581299,1.34025037288666,0,1
"741",213053,1,3,21,27,1,10,5,3,4650,3123.02075195312,776.5595703125,3899.58032226562,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.26888084411621,0.02955880202353,0,1
"742",213063,1,3,21,68,1,0,2,2,2190,5046.69091796875,767.35693359375,5814.0478515625,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.66820430755615,0.0198026280850172,0,1
"743",213093,1,3,21,56,1,0,3,20,18235,4466.09814453125,3884.37744140625,8350.4755859375,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,9.03019332885742,0.182321563363075,0,1
"744",213103,1,3,21,38,1,0,4,25,18170,4968.5341796875,1612.87060546875,6581.40478515625,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.79215526580811,0.223143547773361,0,1
"745",213113,1,3,21,57,1,0,2,2,6155,5383.67822265625,1592.23193359375,6975.91015625,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.85036182403564,0.0198026280850172,0,1
"746",213123,1,3,21,37,1,5,3,10,8810,5395.40771484375,1234.2666015625,6629.67431640625,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.79946136474609,0.0953101813793182,0,1
"747",213143,1,3,21,62,1,0,2,1,334.957366943359,4554.06689453125,879.68603515625,5433.7529296875,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.60056972503662,0.00995033048093319,0,1
"748",213173,1,3,21,42,1,0,2,3,16477.1953125,6814.18310546875,1270.80810546875,8084.9912109375,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.99788856506348,0.02955880202353,0,1
"749",213183,1,3,21,58,1,0,5,1,507.511169433594,2488.02270507812,404.655517578125,2892.67822265625,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,7.97028350830078,0.00995033048093319,0,1
"750",213193,1,3,21,35,1,0,3,15,41311.41015625,4373.1669921875,1432.3095703125,5805.4765625,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.66672897338867,0.139761939644814,0,1
"751",213203,1,3,21,48,1,0,2,1,6516.443359375,5394.50537109375,1894.70849609375,7289.2138671875,0,1,0.530303001403809,1,0.959999978542328,9.47354221343994,7.44349718093872,9.47354221343994,6.41057109832764,2.03004455566406,37.8941688537598,213,8.89428806304932,0.00995033048093319,0,1
"752",221014,1,1,22,46,1,0,9,232,155494.640625,3680.54638671875,294.732177734375,3975.27856445312,0,0,0.853515625,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.28810119628906,1.19996476173401,1,1
"753",221025,1,1,22,34,1,0,5,5,18311.001953125,3475.4365234375,303.1533203125,3778.58984375,0,0,4.43229150772095,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.23737049102783,0.0487901642918587,1,1
"754",221033,1,1,22,37,1,0,5,5,12830,3847.8818359375,402.62548828125,4250.50732421875,0,1,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.35502910614014,0.0487901642918587,1,1
"755",221034,1,1,22,41,1,3,4,210,184240.09375,4037.7587890625,558.26220703125,4596.02099609375,0,0,0.853515625,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.4331636428833,1.13140213489532,1,1
"756",221035,1,1,22,32,1,10,5,410,309947.25,3411.01635742188,4578.96875,7989.98486328125,0,0,4.43229150772095,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.98606967926025,1.6292405128479,1,1
"757",221044,1,1,22,41,1,0,4,4,14260,4369.3330078125,639.4638671875,5008.796875,0,1,0.853515625,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.51915073394775,0.0392207130789757,1,1
"758",221053,1,1,22,36,0,0,3,1,338.340789794922,1558.17211914062,239.996215820312,1798.16833496094,0,0,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,7.49507999420166,0.00995033048093319,1,1
"759",221054,1,1,22,36,1,0,4,5,20253.080078125,4447.1513671875,664.83935546875,5111.99072265625,0,0,0.853515625,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.5395393371582,0.0487901642918587,1,1
"760",221063,1,1,22,47,1,0,6,1,51705,2420.71533203125,392.25,2812.96533203125,0,1,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,7.94234991073608,0.00995033048093319,1,1
"761",221073,1,1,22,54,1,0,4,53,61665,4783.4619140625,688.5234375,5471.9853515625,1,0,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.60757923126221,0.425267726182938,1,1
"762",221093,1,1,22,62,1,0,4,14,22150,2224.25219726562,1193.15893554688,3417.4111328125,0,1,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.13693141937256,0.131028264760971,1,1
"763",221103,1,1,22,46,1,0,6,3,11530,3970.31640625,507.1728515625,4477.4892578125,0,1,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.4070405960083,0.02955880202353,1,1
"764",221113,1,1,22,34,1,8,6,85,79855.1953125,4822.03271484375,828.5966796875,5650.62939453125,0,0,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.63969898223877,0.615185618400574,1,1
"765",221193,1,1,22,36,1,0,4,81,44268.5078125,3173.63647460938,391.291015625,3564.92749023438,0,1,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.17917919158936,0.59332686662674,1,1
"766",221223,1,1,22,39,1,0,4,35,21132.763671875,4783.4619140625,395.0126953125,5178.474609375,0,1,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.55245876312256,0.300104588270187,1,1
"767",221243,1,1,22,32,1,0,3,94,51461.6328125,4970.45166015625,540.21728515625,5510.6689453125,1,0,0.327287971973419,1,0.100000001490116,11.503586769104,6.76681566238403,18.9470844268799,7.78426504135132,2.70672631263733,35.1874389648438,221,8.61462306976318,0.662687957286835,1,1
"768",222013,1,2,22,35,1,0,4,15,8400,3854.37817382812,716.436767578125,4570.81494140625,1,0,0.474562495946884,1,0.100000001490116,11.0524654388428,6.76681566238403,18.9470844268799,7.47899961471558,2.70672631263733,35.1874389648438,222,8.42766571044922,0.139761939644814,1,1
"769",222015,1,2,22,63,0,0,6,368,207064.5625,2894.392578125,472.549072265625,3366.94165039062,0,0,2.28924155235291,1,0.100000001490116,11.0524654388428,6.76681566238403,18.9470844268799,7.47899961471558,2.70672631263733,35.1874389648438,222,8.12205696105957,1.54329812526703,1,1
"770",222024,1,2,22,39,1,0,4,77,51779.67578125,2671.53881835938,461.32763671875,3132.86645507812,0,0,1.49382710456848,1,0.100000001490116,11.0524654388428,6.76681566238403,18.9470844268799,7.47899961471558,2.70672631263733,35.1874389648438,222,8.05002307891846,0.570979535579681,1,1
"771",222035,1,2,22,32,1,12,7,1074,970449.3125,5244.66845703125,1161.958984375,6406.62744140625,0,0,2.28924155235291,1,0.100000001490116,11.0524654388428,6.76681566238403,18.9470844268799,7.47899961471558,2.70672631263733,35.1874389648438,222,8.76524448394775,2.46300172805786,1,1
"772",222043,1,2,22,46,1,4,10,236,221268.109375,2605.76538085938,622.546875,3228.31225585938,0,0,0.474562495946884,1,0.100000001490116,11.0524654388428,6.76681566238403,18.9470844268799,7.47899961471558,2.70672631263733,35.1874389648438,222,8.08002471923828,1.21194100379944,1,1
"773",222044,1,2,22,32,1,0,4,1.5,12112.599609375,2321.01782226562,389.937744140625,2710.95556640625,0,0,1.49382710456848,1,0.100000001490116,11.0524654388428,6.76681566238403,18.9470844268799,7.47899961471558,2.70672631263733,35.1874389648438,222,7.90542507171631,0.0148886125534773,1,1
"774",222045,1,2,22,57,1,0,5,70,47049.671875,3955.60986328125,584.38232421875,4539.9921875,0,0,2.28924155235291,1,0.100000001490116,11.0524654388428,6.76681566238403,18.9470844268799,7.47899961471558,2.70672631263733,35.1874389648438,222,8.42090034484863,0.530628263950348,1,1
